artista_id;fecha;popularidad;seguidores
4Y7tXHSEejGu1vQ9bwDdXW;05/02/2020;68;740936
70ZMFdCGEInTJ0z9KtXQ2u;05/02/2020;26;631
0aNCjE72yyrhKQB1qfPBpi;05/02/2020;45;57508
7dc6hUwyuIhrZdh80eaCEE;05/02/2020;67;284281
4ME85YvMUi1hdqhbind7gy;05/02/2020;60;41937
0wva62e0Viq9HsLZwVOYxb;05/02/2020;33;145
0CmQzDbG5zqRdXh0rcHYx5;05/02/2020;18;50
25Kw8f1zcn9VtUk5Nl3qrp;05/02/2020;55;67434
6Vh6UDWfu9PUSXSzAaB3CW;05/02/2020;65;243833
5J5a0hqBGCelowVl8EkK7z;05/02/2020;39;9012
5srTFnhX20nSJCaQJMjjNn;05/02/2020;32;62
5rFOQi6066JvXPMQWxB5BJ;05/02/2020;31;462
5sm0jQ1mq0dusiLtDJ2b4R;05/02/2020;68;378060
2orIEMw3OyKWIaZ6CGueGg;05/02/2020;46;7416
2a0fbijQhcaj1hOFp5b3id;05/02/2020;49;27325
6otgz5gkB40UnWFwTy0VDh;05/02/2020;54;10044
2w9zwq3AktTeYYMuhMjju8;05/02/2020;68;868280
3OqTvcWgb0xaainosGVvuZ;05/02/2020;61;32186
2gsLJqpNYgfkAQJU9LJMuX;05/02/2020;39;7365
17wyRaHZkSFc2YwzdMWcS7;05/02/2020;33;242
5MO2kbaGGA2a8kL4c9qqHq;05/02/2020;55;133694
7jZM5w05mGhw6wTB1okhD9;05/02/2020;61;214440
0IF4B0ZFCLAbcshTusfEl1;05/02/2020;42;4523
6zVFRTB0Y1whWyH7ZNmywf;05/02/2020;71;1051117
0JpiOyzO3e8FYCsDe8EaUN;05/02/2020;44;8271
4RwbDag6jWIYJnEGH6Wte9;05/02/2020;59;86311
3GDAPdQP9OYzIlhd7HkbJj;05/02/2020;37;6729
2ah0mxguVUG73HhXLiOP8O;05/02/2020;19;252
3IaqL9bsZtYJkqNLiovVho;05/02/2020;48;47876
317bKonzjbtsJUh5RrgWWh;05/02/2020;30;1931
68524z8sd176IRenNb1Fjy;05/02/2020;48;40035
2g84j7g5nypsaX8wm1BgMk;05/02/2020;37;1375
2u6q1sXo1CNVNLFCWqWDGo;05/02/2020;35;617
5aPyEsPhCyp84LyZ4e3lzH;05/02/2020;36;3773
3uitNL8cJAFwhKlDO762Gx;05/02/2020;46;8303
6ldgbkFgkKxOTa5caCyUDl;05/02/2020;25;1057
3FfbgiZhcCkoiI7IzOwXlI;05/02/2020;49;13745
6xX1Zl1ebx9oUiIr8iK5HU;05/02/2020;37;2697
0LWZC1UccfSpUQvkRPXf7T;05/02/2020;30;854
07UNjwKXGW68cGvs4ifQlk;05/02/2020;44;5325
0Lzcyqk8mIPURNWygVExKm;05/02/2020;19;770
68MHAPLIwh1JcUqfhb2MWn;05/02/2020;32;1799
3fTedgf4fh8D3s41dP0HWt;05/02/2020;51;38158
1KiDbdT8AHOwmlA0LwhpQc;05/02/2020;39;3472
6M7eKplcEZB8f87r2FMo3l;05/02/2020;32;1722
2LgklPXmvWVOQfzPVkuChg;05/02/2020;54;46555
2lDf4hYD0RvgNtYgblvb4i;05/02/2020;37;4597
2wHuSfI5SnRFuRsaCKJRL3;05/02/2020;27;1641
2txHhyCwHjUEpJjWrEyqyX;05/02/2020;72;1456561
4bUqnkrDrb4f7rqmDR9yDu;05/02/2020;57;146236
5Q2wZO9HtA0UQPMCxQcHiu;05/02/2020;32;261
4XzsOuqFltgBcdHF3RZQbh;05/02/2020;41;3894
5tIkXJTex4JY7cv9mmgAZx;05/02/2020;68;335380
5Ul7YrRYtvl8da6i7Ziakt;05/02/2020;33;7094
6gkWznnJkdkwRPVcmnrays;05/02/2020;65;348919
2EfG2EoT8GFJrMiilbTVl2;05/02/2020;58;38244
47Z8LEl3LnQkcpva0xSthT;05/02/2020;58;114112
2C8mKwk3z5DtqLcSwUdYJ9;05/02/2020;58;56679
6TLwD7HPWuiOzvXEa3oCNe;05/02/2020;76;669894
2iuqXpyyC67z6S2pq2m0gV;05/02/2020;48;36119
3D1IyJznpDnWnnFrzjuWnh;05/02/2020;45;28858
3Lw97gGh8bp1MftsYmwJHG;05/02/2020;54;70722
6hAUCkzZpoYGObd8qFW5TT;05/02/2020;50;57340
6VxCmtR7S3yz4vnzsJqhSV;05/02/2020;67;214430
6q94KewnCnut4Ta36dCoaB;05/02/2020;53;38570
1mXAhKnZEdF6rotyyd4GBi;05/02/2020;75;6918468
7xBGi7Eign0fX7jGQj5KlJ;05/02/2020;62;5367
2hl0xAkS2AIRAu23TVMBG1;05/02/2020;70;845072
2AM4ilv6UzW0uMRuqKtDgN;05/02/2020;73;2411565
09Z3wZ88af1pfyJxziESQF;05/02/2020;58;20189
01y8iBZYk8aeNfPsuTVrAt;05/02/2020;62;30339
78SfXT84Lde7FNt3MVBz1n;05/02/2020;42;976
77IW5ZK1smDQYYKDCQugXh;05/02/2020;64;92929
4GoD5FJCgC0lbzde7ly44M;05/02/2020;57;75074
5v4XGACPGcMZs2ANXBzVmC;05/02/2020;48;9984
0nnYdIpahs41QiZ9MWp5Wx;05/02/2020;56;8507
2AmfMGi3WZMxqFDHissIAe;05/02/2020;58;115299
2datC2OML2YxykP6vnDRmg;05/02/2020;54;31248
73A3bLnfnz5BoQjb4gNCga;05/02/2020;63;168929
4UAnAM35NDxEWd5WXKv7jM;05/02/2020;56;24022
5YA1c6yVkPnflTLMfOgjzc;05/02/2020;56;28269
1kDGbuxWknIKx4FlgWxiSp;05/02/2020;69;542498
6hl5k4gLl1p3sjhHcb57t2;05/02/2020;64;195567
0RDC2Krd2nmqseGx5C8PQz;05/02/2020;57;60416
6Gi8ZaXGx8MK79HwzXpuVZ;05/02/2020;58;48207
2KEqzdPS7M5YwGmiuPTdr5;05/02/2020;70;166719
6Tyzp9KzpiZ04DABQoedps;05/02/2020;69;498880
1kTrYYWMLQsBKlbINUg1Su;05/02/2020;55;3477
6Rx1JKzBrSzoKQtmbVmBnM;05/02/2020;71;173103
4frXpPxQQZwbCu3eTGnZEw;05/02/2020;73;481300
6oPQiSj92N4mk5jXLtX1bl;05/02/2020;55;28075
5XMyhVhi5ZN2pi0Qwi1zXS;05/02/2020;60;108051
5FxD8fkQZ6KcsSYupDVoSO;05/02/2020;69;244814
7cpCnhhBIU1gA7EhTFApN1;05/02/2020;72;237970
3IG3Ub4ra8AuSxCFDVkVco;05/02/2020;51;5122
45FqwUG4hTT6d39r2HUsUe;05/02/2020;59;47129
36YE6h8aN09ZKG4EhneDSf;05/02/2020;51;19186
4F7Q5NV6h5TSwCainz8S5A;05/02/2020;64;584838
2hGh5VOeeqimQFxqXvfCUf;05/02/2020;67;1093897
4PDpGtF16XpqvXxsrFwQnN;05/02/2020;59;407389
0kbYTNQb4Pb1rPbbaF0pT4;05/02/2020;68;1767732
51s0AOLvBvXk75SsVUqIKZ;05/02/2020;50;2578
5cbutZUQE7SUCA6MsEMbBv;05/02/2020;48;50216
2EsmKkHsXK0WMNGOtIhbxr;05/02/2020;54;76643
78sJswwVn4P8aEhkF4K6fQ;05/02/2020;59;374163
1Zp054Jc86WVKCxKEqZGOA;05/02/2020;60;324718
7Il2FrLyoQt0JlyhJRDL1c;05/02/2020;58;39170
7Ksq8BTaGcbM7OgVQi3y8f;05/02/2020;50;157217
0CBKUzrf6yGdTgxAQbUUHS;05/02/2020;63;313736
6zkbUEItDv8gNXeO5WkkNX;05/02/2020;49;22568
0gxyHStUsqpMadRV0Di1Qt;05/02/2020;68;534501
7u6YsRweVTIxIOqHN9QM27;05/02/2020;47;1087
23HG5wQ67P2pMksEMTbkur;05/02/2020;45;24276
3bw0A7x5AgdJsK20ai5iS6;05/02/2020;52;72924
508wtStPsMdIxMButKYnOS;05/02/2020;53;3590
7gAaBJGZEADdDTINQ8hhe1;05/02/2020;29;30
1K8kkeM8j0BL8sQ4aR7Vh6;05/02/2020;33;22626
1Fmb52lZ6Jv7FMWXXTPO3K;05/02/2020;66;388602
5gxynDEKwNDgxGJmJjZyte;05/02/2020;66;520564
5NGO30tJxFlKixkPSgXcFE;05/02/2020;78;3431227
3AVfmawzu83sp94QW7CEGm;05/02/2020;74;562501
3Y7RZ31TRPVadSFVy1o8os;05/02/2020;83;2404406
3nViOFa3kZW8OMSNOzwr98;05/02/2020;68;1381737
45eNHdiiabvmbp4erw26rg;05/02/2020;81;837355
0cGUm45nv7Z6M6qdXYQGTX;05/02/2020;84;3370865
5lpH0xAS4fVfLkACg9DAuM;05/02/2020;70;1170857
4QTVePrFu1xuGM9K0kNXkk;05/02/2020;67;129667
7nwUJBm0HE4ZxD3f5cy5ok;05/02/2020;75;2203890
6hN9F0iuULZYWXppob22Aj;05/02/2020;71;1015508
3Z1tibPKhUYWCno0IYicCN;05/02/2020;58;41800
32vWCbZh0xZ4o9gkz4PsEU;05/02/2020;78;1053824
0JDkhL4rjiPNEp92jAgJnS;05/02/2020;70;945427
04gDigrS5kc9YWfZHwBETP;05/02/2020;90;23827627
6xeFne1rkxMhKSW3ipvkdV;05/02/2020;65;47822
2nsCjA4fEasmnlOK0wXU7T;05/02/2020;58;31064
4Q6zYbQ2MrKiEWTGB3yrPv;05/02/2020;59;26859
78c7nvjh7AbOgTNV7QKMxZ;05/02/2020;56;58646
1bnxrGpNXaVSzgbwEFL0qj;05/02/2020;42;4899
07SFzTMeYf5P8Rd32a9Zzw;05/02/2020;71;533474
2hH16roqnQFy0PdSmgZRSJ;05/02/2020;64;30963
5GJWwpX2tnOruZviItXvM6;05/02/2020;46;11363
4T8dF8zYAxgtlPPICuFQ5w;05/02/2020;58;32049
3zxKH0qp3nBCuPZCZT5Vaf;05/02/2020;66;1007393
6zoDxs0nnHuD3dKmi7xIIj;05/03/2020;40;6119
1D9BiGJs3fNXxVidkbKn0M;05/03/2020;40;1848
5e5Zm5z8OPycf55hgDxKIc;05/03/2020;34;2436
1OuxoQIMrPUQOoshgkopYx;05/03/2020;38;15263
79bxUQsBIXO8nVLB9fYKf7;05/03/2020;67;495873
3JlzEFwarS8ZcCGNFy11y4;05/03/2020;57;67422
1XgFuvRd7r5g0h844A5ZUQ;05/03/2020;69;826365
6Q192DXotxtaysaqNPy5yR;05/03/2020;78;6291359
4AK6F7OLvEQ5QYCBNiQWHq;05/03/2020;89;15578012
2d3VHzlOEwXvmBdS4pzOPL;05/03/2020;65;715381
5Z1CCuBsyhEHngq3U5IraY;05/03/2020;75;1566538
2gsggkzM5R49q6jpPvazou;05/03/2020;76;7299487
3nlHsNqwCSvT988ZfSW1Yh;05/03/2020;67;537177
2NhdGz9EDv2FeUw6udu2g1;05/03/2020;68;1988913
3e7awlrlDSwF3iM0WBjGMp;05/03/2020;83;7296102
543ccHFPnZfJMD8tRGPtu7;05/03/2020;64;113653
2lKeiALM1T2TZrOiTYlLNA;05/03/2020;59;26611
4SqTiwOEdYrNayaGMkc7ia;05/03/2020;68;214121
57bUPid8xztkieZfS7OlEV;05/03/2020;69;1029172
26VFTg2z8YR0cCuwLzESi2;05/03/2020;91;10278413
4GvEc3ANtPPjt1ZJllr5Zl;05/03/2020;85;3148022
0hCNtLu0JehylgoiP8L4Gh;05/03/2020;92;17375968
1i8SpTcr7yvPOmcqrbnVXY;05/03/2020;93;22558038
6y8XlgIV8BLlIg1tT1R10i;05/03/2020;75;748341
2RDOrhPqAM4jzTRCEb19qX;05/03/2020;73;825106
3QSQFmccmX81fWCUSPTS7y;05/03/2020;81;1066130
7plUpXSFcSJUZSiZAoXqr1;05/03/2020;69;876740
5WUlDfRSoLAfcVSX1WnrxN;05/03/2020;87;16143481
7mRVAzlt1fAAR9Cut6Rq8c;05/03/2020;49;154324
7h4j9YTJJuAHzLCc3KCvYu;05/03/2020;71;371394
2feDdbD5araYcm6JhFHHw7;05/03/2020;81;1095476
40LHVA5BTQp9RxHOQ9JPYj;05/03/2020;75;1230848
6LuN9FCkKOj5PcnpouEgny;05/03/2020;94;11191294
1uNFoZAHBGtllmzznpCI3s;05/03/2020;95;34377659
7dGJo4pcD2V6oG8kP0tJRR;05/03/2020;95;34343092
6Xgp2XMz1fhVYe7i6yNAax;05/03/2020;89;4547592
4vhNDa5ycK0ST968ek7kRr;05/03/2020;75;3768273
2DlGxzQSjYe5N6G9nkYghR;05/03/2020;80;7937159
4wLXwxDeWQ8mtUIRPxGiD6;05/03/2020;80;3962809
3nlpTZci9O5W8RsNoNH559;05/03/2020;74;1724020
6vWDO969PvNqNYHIOW5v0m;05/03/2020;88;22515315
0EmeFodog0BfCgMzAIvKQp;05/03/2020;87;18570464
60rpJ9SgigSd16DOAG7GSa;05/03/2020;76;157654
7iPH2BRBF9wKa6ljxvdext;05/03/2020;57;54416
3ccVtqcqedranb7y8eywJ5;05/03/2020;61;69303
33szNKNcVX8x0jl8X7hxHL;05/03/2020;48;58340
5jq01ts8cBQWwVZOpMax6s;05/03/2020;53;29456
4dcU7cmzO3GECQGSKwl92z;05/03/2020;51;12141
0z9hynUsIjf0ddI4uHqPWX;05/03/2020;60;96959
5fIZHCg2de8322HZodBDWL;05/03/2020;54;37615
10exVja0key0uqUkk6LJRT;05/03/2020;78;2010156
2KOxHm9lGE9lFZDQdebD6B;05/03/2020;47;13635
0syIRg9MPSpJIC0QCPUaHB;05/03/2020;58;44837
3DIk8KcmVKTr4uGw3AuCtJ;05/03/2020;49;11693
3QOwPxkPpGvhbiPaEs7Pnl;05/03/2020;43;9200
5dUUxJQg27XaHdKyLYwNg5;05/03/2020;52;6355
7zOuMHqRJ6YOMnCGpLfuTU;05/03/2020;51;28604
52zMTJCKluDlFwMQWmccY7;05/03/2020;68;651628
2KC9Qb60EaY0kW4eH68vr3;05/03/2020;76;631785
7bmYpVgQub656uNTu6qGNQ;05/03/2020;64;262410
0qlWcS66ohOIi0M8JZwPft;05/03/2020;67;784063
5r1tUTxVSgvBHnoDuDODPH;05/03/2020;70;461092
2PSJ6YriU7JsFucxACpU7Y;05/03/2020;70;830778
2HPaUgqeutzr3jx5a9WyDV;05/03/2020;85;2297580
6hfwwpXqZPRC9CsKI7qtv1;05/03/2020;76;655514
2jku7tDXc6XoB6MO2hFuqg;05/03/2020;89;2878963
1A9o3Ljt67pFZ89YtPPL5X;05/03/2020;72;337579
4O15NlyKLIASxsJ0PrXPfz;05/03/2020;96;8472921
3tlXnStJ1fFhdScmQeLpuG;05/03/2020;78;610006
7e1ICztHM2Sc4JNLxeMXYl;05/03/2020;75;733852
1RyvyyTE3xzB2ZywiAwp0i;05/03/2020;92;8527735
5pKCCKE2ajJHZ9KAiaK11H;05/03/2020;91;36953598
2ekjTXgjxbWwBX5lTAj4DU;05/03/2020;65;154133
7ohlPA8dRBtCf92zaZCaaB;05/03/2020;69;479358
7A9yZMTrFZcgEWAX2kBfK6;05/03/2020;67;787532
2hO4YtXUFJiUYS2uYFvHNK;05/03/2020;61;541132
6zFYqv1mOsgBRQbae3JJ9e;05/03/2020;80;2562298
6XpaIBNiVzIetEPCWDvAFP;05/03/2020;81;5338907
7C4sUpWGlTy7IANjruj02I;05/03/2020;68;923838
1G1mX30GpUJqOr1QU2eBSs;05/03/2020;60;282965
19ra5tSw0tWufvUp8GotLo;05/03/2020;75;2358662
0PFtn5NtBbbUNbU9EAmIWF;05/03/2020;76;1430032
77tT1kLj6mCWtFNqiOmP9H;05/03/2020;75;1146865
5IDs1CK15HegSAhGEbSYXo;05/03/2020;66;491185
2TzHIUhVpeeDxyJPpQfnV3;05/03/2020;66;41666
7guDJrEfX3qb6FEbdPA5qi;05/03/2020;80;4181617
3UbyYnvNIT5DFXU4WgiGpP;05/03/2020;70;1549331
2BTZIqw0ntH9MvilQ3ewNY;05/03/2020;73;1232131
3bmFPbLMiLxtR9tFrTcKcP;05/03/2020;69;18708
1dfeR4HaWDbWqFHLkxsg1d;05/03/2020;90;25260224
4bthk9UfsYUYdcFyqxmSUU;05/03/2020;73;1540687
2SHhfs4BiDxGQ3oxqf0UHY;05/03/2020;74;1080712
3pFCERyEiP5xeN2EsPXhjI;05/03/2020;70;1112485
20p5D2KrE8CGuOjHtxsyTp;05/03/2020;62;438782
0kObWap02DEg9EAJ3PBxzf;05/03/2020;68;493629
0WwSkZ7LtFUFjGjMZBMt6T;05/03/2020;78;3433184
2kreKea2n96dXjcyAU9j5N;05/03/2020;67;442157
4lxfqrEsLX6N1N4OCSkILp;05/03/2020;80;2757678
22bE4uQ6baNwSHPVcDxLCe;05/03/2020;84;8465090
6kz53iCdBSqhQCZ21CoLcc;05/03/2020;66;803571
58lV9VcRSjABbAbfWS6skp;05/03/2020;81;7667164
0C8ZW7ezQVs4URX5aX7Kqx;05/03/2020;90;20276038
5RJFJWYgtgWktosLrUDzff;05/03/2020;63;13426
66W9LaWS0DPdL7Sz8iYGYe;05/03/2020;80;87186
6B72wjgAkhvxTVCL6xS6mC;05/03/2020;59;116742
6RHKEd9dpzQ4c09x8Zdaxu;05/03/2020;66;91598
4K9OTkRXEFL6NDXFTqVmq9;05/03/2020;65;54165
6L1XC7NrmgWRlwAeLJvVtA;05/03/2020;73;29539
6KImCVD70vtIoJWnq6nGn3;05/03/2020;90;6919563
55fhWPvDiMpLnE4ZzNXZyW;05/03/2020;80;575720
4EzkuveR9pLvDVFNx6foYD;05/03/2020;79;2807818
2jnIB6XdLvnJUeNTy5A0J2;05/03/2020;81;2038196
06HL4z0CvFAxyc27GXpf02;05/03/2020;92;28529646
1zNqDE7qDGCsyzJwohVaoX;05/03/2020;84;5716225
25u4wHJWxCA9vO0CzxAbK7;05/03/2020;77;1647341
3v9wPA58IVrX2dg6AjSPgi;05/03/2020;61;25558
2wY79sveU1sp5g7SokKOiI;05/03/2020;90;12419378
2wUjUUtkb5lvLKcGKsKqsR;05/03/2020;83;7013200
4GNC7GD6oZMSxPGyXy4MNB;05/03/2020;90;3297716
1KCSPY1glIKqW2TotWuXOR;05/03/2020;84;8416097
6qqNVTkY8uBg9cP3Jd7DAH;05/03/2020;96;24897067
4kYGAK2zu9EAomwj3hXkXy;05/03/2020;77;508114
5ZsFI1h6hIdQRw2ti0hz81;05/03/2020;84;11292167
7z2avKuuiMAT4XZJFv8Rvh;05/03/2020;75;651450
1cZQSpDsxgKIX2yW5OR9Ot;05/03/2020;81;203674
1Hsdzj7Dlq2I7tHP7501T4;05/03/2020;84;5036243
1rSGNXhhYuWoq9BEz5DZGO;05/03/2020;66;139773
3PlRvQnVE3XAbtHUNc4nic;05/03/2020;73;9840
6M2wZ9GZgrQXHCFfjv46we;05/03/2020;96;16492573
4Q6nIcaBED8qUel8bBx6Cr;05/03/2020;80;718100
1MIVXf74SZHmTIp4V4paH4;05/03/2020;80;724739
2kRfqPViCqYdSGhYSM9R0Q;05/03/2020;82;1844549
0u6GtibW46tFX7koQ6uNJZ;05/03/2020;78;53179
7okSU80WTrn4LXlyXYbX3P;05/03/2020;70;36332
2o5jDhtHVPhrJdv3cEQ99Z;05/03/2020;84;4920012
2QMCcKIPHnjQaPPgoEst88;05/03/2020;68;84708
5rGrDvrLOV2VV8SCFVGWlj;05/03/2020;86;14707
6cEuCEZu7PAE9ZSzLLc2oQ;05/03/2020;84;1972555
7CajNmpbOovFoOoasH2HaY;05/03/2020;88;19765268
6F3vLfyutkUhpM50G84eMt;05/03/2020;69;17798
5ChF3i92IPZHduM7jN3dpg;05/03/2020;73;1875647
1kiq2kUV0cbLUhJsr7cpW0;05/03/2020;76;4351
4ArPQ1Opcksbbf3CPwEjWE;05/03/2020;78;33561
6DgP9otnZw5z6daOntINxp;05/03/2020;73;41121
7nDsS0l5ZAzMedVRKPP8F1;05/03/2020;74;936798
0H39MdGGX6dbnnQPt6NQkZ;05/03/2020;88;322287
1lmU3giNF3CSbkVSQmLpHQ;05/03/2020;78;22303
23fqKkggKUBHNkbKtXEls4;05/03/2020;89;6209269
5Wg2b4Mp42gicxEeDNawf7;05/03/2020;77;2504
3t5xRXzsuZmMDkQzgOX35S;05/03/2020;84;2342888
64KEffDW9EtZ1y2vBYgq8T;05/03/2020;87;23239954
3MZsBdqDrRTJihTHQrO6Dq;05/03/2020;85;2525703
56oDRnqbIiwx4mymNEv7dS;05/03/2020;83;2578521
5LHRHt1k9lMyONurDHEdrp;05/03/2020;90;5552698
4iHNK0tOyZPYnBU7nGAgpQ;05/03/2020;80;5513112
1CoZyIx7UvdxT5c8UkMzHd;05/03/2020;78;1400602
1Y8cdNmUJH7yBTd9yOvr5i;05/03/2020;76;3967470
0TImkz4nPqjegtVSMZnMRq;05/03/2020;72;2079008
5cj0lLjcoR7YOSnhnX0Po5;05/03/2020;91;1708806
5hW4L92KnC6dX9t7tYM4Ve;05/03/2020;70;751690
3TVXtAsR1Inumwj472S9r4;05/03/2020;99;46038328
1DFr97A9HnbV3SKTJFu62M;05/03/2020;70;2163726
07XSN3sPlIlB2L2XNcTwJw;05/03/2020;75;4527382
0cc6vw3VN8YlIcvr1v7tBL;05/03/2020;75;2503167
2d0hyoQ5ynDBnkvAbJKORj;05/03/2020;75;3421959
5M52tdBnJaKSvOpJGz8mfZ;05/03/2020;76;4374695
4CYeVo5iZbtYGBN4Isc3n6;05/03/2020;65;1286111
568ZhdwyaiCyOGJRtNYhWf;05/03/2020;72;3076581
36QJpDe2go2KgaRleHCDTp;05/03/2020;82;8840933
6H1RjVyNruCmrBEWRbD0VZ;05/03/2020;72;2582879
6olE6TJLqED3rqDCT0FyPh;05/03/2020;83;10544316
5ZYOlPpI9FZu2uIPkTB0UA;05/03/2020;67;23286
0Cp8WN4V8Tu4QJQwCN5Md4;05/03/2020;84;246377
4r63FhuTkUYltbVAg5TQnk;05/03/2020;94;2832240
6sHCvZe1PHrOAuYlwTLNH4;05/03/2020;83;261962
5zctI4wO9XSKS8XwcnqEHk;05/03/2020;88;1944511
35l9BRT7MXmM8bv2WDQiyB;05/03/2020;86;314683
4lDiJcOJ2GLCK6p9q5BgfK;05/03/2020;77;1475821
5j21TGkrNEAJe3gG9VlS34;05/03/2020;76;673204
1VmIfQToGVtxmv2w3QtyVY;05/03/2020;68;45342
1aS5tqEs9ci5P9KD9tZWa6;05/03/2020;80;1264238
6Rmg5JiRphFMlhkwGNl9Fu;05/03/2020;68;12522
1Xylc3o4UrD53lo9CvFvVg;05/03/2020;84;7023019
0vWslArrZa7drINEUobJZl;05/03/2020;43;20874
0mKLP9jGn5eAZDlaq7UYQY;05/03/2020;40;4038
1Oa2BGrI6B0GvKabXDU9Se;05/03/2020;26;1082
6jn7W8NuX94FWZyeGlyCaJ;05/03/2020;56;32399
5JhaDdCfVwK1YJciYM7s6i;05/03/2020;29;3672
35VpsbV6V2NdfTeNZEbKfc;05/03/2020;53;20150
32aUoW94mJ7xTJI7fG0V1G;05/03/2020;64;184479
4BxCuXFJrSWGi1KHcVqaU4;05/03/2020;76;1854714
7B2edU3Q7btJoNsoHCNohM;05/03/2020;66;355554
16oZKvXb6WkQlVAjwo2Wbg;05/03/2020;80;3697307
5mFKYdmiYwNJTDtSzgFyQx;05/03/2020;60;99321
5Wfvw7rDz7HA6gE2z6QhqO;05/03/2020;58;83670
2sG4zTOLvjKG1PSoOyf5Ej;05/03/2020;69;403178
6J7rw7NELJUCThPbAfyLIE;05/03/2020;64;730277
1VbWUxZTRNY2gw3qZ1tg9W;05/03/2020;66;617371
20JZFwl6HVl6yg8a4H3ZqK;05/03/2020;86;9223823
5GtMEZEeFFsuHY8ad4kOxv;05/03/2020;68;1033561
6kACVPfCOnqzgfEF5ryl0x;05/03/2020;80;3888941
3FUY2gzHeIiaesXtOAdB7A;05/03/2020;77;3214698
7JFtD8KnbAADBBDleIMuH7;05/03/2020;55;67346
4M6Z1wubeKtwPqbjJygTOc;05/03/2020;59;392595
3LpLGlgRS1IKPPwElnpW35;05/03/2020;68;1196381
5tKXB9uuebKE34yowVaU3C;05/03/2020;68;536128
20s0P9QLxGqKuCsGwFsp7w;05/03/2020;71;1795117
1g1yxsNVPhMUl9GrMjEb2o;05/03/2020;71;808788
5ILrArfIV0tMURcHJN8Q07;05/03/2020;68;389280
6prmLEyn4LfHlD9NnXWlf7;05/03/2020;68;1020367
7rZNSLWMjTbwdLNskFbzFf;05/03/2020;64;382605
0p4nmQO2msCgU4IF37Wi3j;05/03/2020;80;5725521
6JMHws5haIO6V35YNYDnDw;05/03/2020;63;237086
07QEuhtrNmmZ0zEcqE9SF6;05/03/2020;73;1889001
0N0d3kjwdY2h7UVuTdJGfp;05/03/2020;70;339091
0du5cEVh5yTK9QJze8zA0C;05/03/2020;89;24758196
3r17AfJCCUqC9Lf0OAc73G;05/03/2020;73;3669447
6S0dmVVn4udvppDhZIWxCr;05/03/2020;73;1713195
3AuMNF8rQAKOzjYppFNAoB;05/03/2020;71;2206853
26dSoYclwsYLMAKD3tpOr4;05/03/2020;82;7192810
6LqNN22kT3074XbTVUrhzX;05/03/2020;81;5402655
3vAaWhdBR38Q02ohXqaNHT;05/03/2020;71;1781262
2zyz0VJqrDXeFDIyrfVXSo;05/03/2020;60;448576
67ea9eGLXYMsO2eYQRui3w;05/03/2020;74;3241529
0epOFNiUfyON9EYx7Tpr6V;05/03/2020;82;3176682
1co4F2pPNH8JjTutZkmgSm;05/03/2020;70;1680997
2y8Jo9CKhJvtfeKOsYzRdT;05/03/2020;76;2013844
3QLIkT4rD2FMusaqmkepbq;05/03/2020;70;787181
5MmVJVhhYKQ86izuGHzJYA;05/03/2020;70;981124
0gDg7FEsF4Y1jWddJJgcn4;05/03/2020;59;31480
7EK1bQADBoqbYXnT4Cqv9w;05/03/2020;74;952043
6DIS6PRrLS3wbnZsf7vYic;05/03/2020;73;1550253
2wpJOPmf1TIOzrB9mzHifd;05/03/2020;63;245757
7mEIug7XUlQHikrFxjTWes;05/03/2020;72;1091263
2sil8z5kiy4r76CRTXxBCA;05/03/2020;73;1575475
6sFIWsNpZYqfjUpaCgueju;05/03/2020;75;3998265
0MlOPi3zIDMVrfA9R04Fe3;05/03/2020;70;1011759
7dOBabd5O4CvKrg4iriHTM;05/03/2020;72;1212055
0a1gHP0HAqALbEyxaD5Ngn;05/03/2020;75;2313289
0dlOr0VIysztGWvU1dpjmP;05/03/2020;65;533687
4XSTvtAr5tA6YbCchr5TQI;05/03/2020;39;353
1kM5rgJvkiDMOoKX56H6pX;05/03/2020;63;358382
1zng9JZpblpk48IPceRWs8;05/03/2020;68;974311
27vNK840zYq6IfDijHPsv1;05/03/2020;70;1055593
4kYoLs6okVQkRPGtrzMgcU;05/03/2020;54;98958
2weA6hhVqTIN2gSn9PUB9U;05/03/2020;66;333051
5Vz74ibGHBQaUa2ALDOH0v;05/03/2020;54;11545
3NIZFmehJM8YiGpCdihlck;05/03/2020;59;396824
7wOZy3KdFVVINgNFFxkxwO;05/03/2020;67;686914
1c84wItoiAe1pEbpJMqUmQ;05/03/2020;59;530323
5lwmRuXgjX8xIwlnauTZIP;05/03/2020;84;10539363
70nxnxEqDQIEWneRjg2Q4O;05/03/2020;67;257491
7x5Slu7yTE5icZjNsc3OzW;05/03/2020;70;599103
2mUI4K6csTQd3jieswcmiI;05/03/2020;63;453273
4q3ewBCX7sLwd24euuV69X;05/03/2020;100;20740050
2pZ81eCkqxemIjqqfE1fhE;05/03/2020;59;137597
4vOycwLXdkMMzpZW04VW5m;05/03/2020;61;562003
1IKP8dm7pmlkZS4V4MzKkI;05/03/2020;46;122466
4dLvccxeQIM5u80Ri0u9OV;05/03/2020;66;545038
4sD9znwiVFx9cgRPZ42aQ1;05/03/2020;64;519202
49CE2ffZ6Z3zeYSDauSKck;05/03/2020;74;80096
4xcDVatLFh6qlcm41er3LV;05/03/2020;68;17032
2JwyRtuXf2l6sTnSnGVIa1;05/03/2020;73;667857
2Npo4Cfm48M2uKlvxiXMic;05/03/2020;49;28917
